,jaar,maand,brandstof_omschrijving,aantal,cum aantal
2967,2021,mei,Benzine,33694,7119964
2968,2021,mei,CNG,13,6785
2969,2021,mei,Diesel,3119,907983
2970,2021,mei,Elektriciteit,12000,407018
2971,2021,mei,LPG,11,39203
2972,2021,mei,Waterstof,1,75
2973,2021,jun,Alcohol,15,3383
2974,2021,jun,Benzine,39008,7158972
2975,2021,jun,CNG,28,6813
2976,2021,jun,Diesel,3303,911286
2977,2021,jun,Elektriciteit,16459,423477
2978,2021,jun,LPG,10,39213
2979,2021,jul,Alcohol,13,3396
2980,2021,jul,Benzine,37480,7196452
2981,2021,jul,CNG,13,6826
2982,2021,jul,Diesel,3307,914593
2983,2021,jul,Elektriciteit,12833,436310
2984,2021,jul,LPG,15,39228
2985,2021,jul,Waterstof,1,76
2986,2021,aug,Alcohol,11,3407
2987,2021,aug,Benzine,30195,7226647
2988,2021,aug,CNG,11,6837
2989,2021,aug,Diesel,2502,917095
2990,2021,aug,Elektriciteit,12054,448364
2991,2021,aug,LPG,13,39241
2992,2021,aug,Waterstof,1,77
2993,2021,sep,Alcohol,11,3418
2994,2021,sep,Benzine,30811,7257458
2995,2021,sep,CNG,12,6849
2996,2021,sep,Diesel,2437,919532
2997,2021,sep,Elektriciteit,14474,462838
2998,2021,sep,LPG,9,39250
2999,2021,sep,Waterstof,1,78
3000,2021,okt,Alcohol,13,3431
3001,2021,okt,Benzine,32249,7289707
3002,2021,okt,CNG,6,6855
3003,2021,okt,Diesel,2550,922082
3004,2021,okt,Elektriciteit,14379,477217
3005,2021,okt,LPG,34,39284
3006,2021,okt,Waterstof,1,79
3007,2021,nov,Alcohol,13,3444
3008,2021,nov,Benzine,29753,7319460
3009,2021,nov,CNG,3,6858
3010,2021,nov,Diesel,2395,924477
3011,2021,nov,Elektriciteit,17255,494472
3012,2021,nov,LPG,24,39308
3013,2021,nov,Waterstof,1,80
3014,2021,dec,Alcohol,11,3455
3015,2021,dec,Benzine,27158,7346618
3016,2021,dec,CNG,9,6867
3017,2021,dec,Diesel,2434,926911
3018,2021,dec,Elektriciteit,27908,522380
3019,2021,dec,LPG,15,39323
3020,2021,dec,Waterstof,1,81
3021,2022,jan,Alcohol,16,3471
3022,2022,jan,Benzine,33207,7379825
3023,2022,jan,CNG,16,6883
3024,2022,jan,Diesel,2496,929407
3025,2022,jan,Elektriciteit,16484,538864
3026,2022,jan,LPG,14,39337
3027,2022,jan,Waterstof,4,85
3028,2022,feb,Alcohol,17,3488
3029,2022,feb,Benzine,27106,7406931
3030,2022,feb,CNG,10,6893
3031,2022,feb,Diesel,2583,931990
3032,2022,feb,Elektriciteit,13638,552502
3033,2022,feb,LPG,13,39350
3034,2022,feb,Waterstof,1,86
3035,2022,mrt,Alcohol,13,3501
3036,2022,mrt,Benzine,26508,7433439
3037,2022,mrt,CNG,8,6901
3038,2022,mrt,Diesel,2803,934793
3039,2022,mrt,Elektriciteit,16948,569450
3040,2022,mrt,LPG,22,39372
3041,2022,mrt,Waterstof,1,87
3042,2022,apr,Alcohol,7,3508
3043,2022,apr,Benzine,24489,7457928
3044,2022,apr,CNG,13,6914
3045,2022,apr,Diesel,2817,937610
3046,2022,apr,Elektriciteit,15095,584545
3047,2022,apr,LPG,21,39393
3048,2022,apr,Waterstof,2,89
3049,2022,mei,Alcohol,13,3521
3050,2022,mei,Benzine,25872,7483800
3051,2022,mei,CNG,7,6921
3052,2022,mei,Diesel,2539,940149
3053,2022,mei,Elektriciteit,14912,599457
3054,2022,mei,LPG,17,39410
3055,2022,mei,Waterstof,3,92
3056,2022,jun,Alcohol,11,3532
3057,2022,jun,Benzine,30036,7513836
3058,2022,jun,CNG,11,6932
3059,2022,jun,Diesel,2532,942681
3060,2022,jun,Elektriciteit,18528,617985
3061,2022,jun,LPG,12,39422
3062,2022,jun,Waterstof,4,96
3063,2022,jul,Alcohol,11,3543
3064,2022,jul,Benzine,25779,7539615
3065,2022,jul,CNG,9,6941
3066,2022,jul,Diesel,2477,945158
3067,2022,jul,Elektriciteit,13819,631804
3068,2022,jul,LPG,25,39447
3069,2022,aug,Alcohol,10,3553
3070,2022,aug,Benzine,25091,7564706
3071,2022,aug,CNG,6,6947
3072,2022,aug,Diesel,1948,947106
3073,2022,aug,Elektriciteit,14878,646682
3074,2022,aug,LPG,26,39473
3075,2022,aug,Waterstof,2,98
3076,2022,sep,Alcohol,12,3565
3077,2022,sep,Benzine,25305,7590011
3078,2022,sep,CNG,16,6963
3079,2022,sep,Diesel,1735,948841
3080,2022,sep,Elektriciteit,16914,663596
3081,2022,sep,LPG,29,39502
3082,2022,sep,Waterstof,2,100
3083,2022,okt,Alcohol,9,3574
3084,2022,okt,Benzine,26243,7616254
3085,2022,okt,CNG,20,6983
3086,2022,okt,Diesel,1600,950441
3087,2022,okt,Elektriciteit,19500,683096
3088,2022,okt,LPG,24,39526
3089,2022,okt,Waterstof,3,103
3090,2022,nov,Alcohol,14,3588
3091,2022,nov,Benzine,26071,7642325
3092,2022,nov,CNG,13,6996
3093,2022,nov,Diesel,1552,951993
3094,2022,nov,Elektriciteit,19102,702198
3095,2022,nov,LPG,21,39547
3096,2022,nov,Waterstof,2,105
3097,2022,dec,Alcohol,9,3597
3098,2022,dec,Benzine,24689,7667014
3099,2022,dec,CNG,15,7011
3100,2022,dec,Diesel,1529,953522
3101,2022,dec,Elektriciteit,23635,725833
3102,2022,dec,LPG,16,39563
3103,2022,dec,Waterstof,2,107
3104,2023,jan,Alcohol,13,3610
3105,2023,jan,Benzine,31890,7698904
3106,2023,jan,CNG,8,7019
3107,2023,jan,Diesel,1632,955154
3108,2023,jan,Elektriciteit,20015,745848
3109,2023,jan,LPG,15,39578
3110,2023,jan,Waterstof,2,109
3111,2023,feb,Alcohol,8,3618
3112,2023,feb,Benzine,25187,7724091
3113,2023,feb,CNG,7,7026
3114,2023,feb,Diesel,1695,956849
3115,2023,feb,Elektriciteit,20655,766503
3116,2023,feb,LPG,14,39592
3117,2023,mrt,Alcohol,2,3620
3118,2023,mrt,Benzine,11391,7735482
3119,2023,mrt,CNG,6,7032
3120,2023,mrt,Diesel,930,957779
3121,2023,mrt,Elektriciteit,10564,777067
3122,2023,mrt,LPG,8,39600
3123,2023,mrt,Waterstof,1,110
